smiles	MW	LogP	TPSA	HBA	HBD	RotB
CC(C)C1=Cc2c(Br)cccc2CN1C(=O)C1CCCN(C(C)C)CC1	418.162	5.299	23.550	2.000	0.000	3.000
CCC(NC(C(=S)NC)C(I)C(=O)N1CCCC1)C1=CC=CC=CC(C)=C1C	513.131	4.085	44.370	3.000	2.000	7.000
OC1=CC=C(c2csc3ccccc23)CC1C(F)(F)F	296.048	5.309	20.230	2.000	1.000	1.000
Nc1cc(C(F)(F)F)ccc1N1CCCc2ccccc2C1	306.134	4.240	29.260	2.000	1.000	1.000
CC(C)N1CCCCC2(CC1)NC=C(c1cc(CC(C)(C)N)ccc1Br)N2C	448.220	4.543	44.530	4.000	2.000	4.000
CNc1nc(NCc2ccccc2F)cc2ccccc12	281.133	4.028	36.950	3.000	2.000	4.000
O=C1C=CC=C2C=CC=C2C1NCC1CCC(O)(c2ccccc2Br)CC1	425.099	4.347	49.330	3.000	2.000	4.000
CC(=O)c1ccc(CNP(=O)(O)C2CCCCC2)cc1	295.134	3.497	66.400	2.000	2.000	5.000
O=C1Cc2c3ccccc([nH]c2C1=O)CCN(CC(F)(F)F)C3	324.109	2.367	53.170	3.000	1.000	1.000
Nc1c(C2=NCCC2)cc(-c2ccccc2)n(-c2ccc(Cl)c(Cl)c2)c1=S	413.052	6.346	43.310	4.000	1.000	3.000
CC(CN1CCN(C(=O)C(C)(C)C)CC1)C1(O)CC(F)(F)c2c(F)cc(F)cc2C1=O	444.204	3.201	60.850	4.000	1.000	3.000
COc1ccc2c(c1)C(Br)=C1SCCN1C1CCCCC1(C)C2=O	407.055	4.910	29.540	4.000	0.000	1.000
CCNC(=O)N1CC2CCC1c1ccc(-c3ccccc3)cc12	306.173	4.317	32.340	1.000	1.000	2.000
CCCS(=O)(=O)Nc1ccc(C2CC3CCCCC3(C)C2)cc1	335.192	4.912	46.170	2.000	1.000	5.000
Cc1c(F)ccc(C(F)(F)F)c1C1C(C(=O)NC2CC=C(C#N)CC2(F)F)CN(C)C1C	459.175	4.551	56.130	3.000	1.000	3.000
CC1(c2ccccc2)CC(O)CCC1NC(=O)C=Cc1ccccc1	335.189	3.687	49.330	2.000	2.000	4.000
CNC(=O)C1=CC=C2c3ccccc3CCC2(CCN2CCCC2)C1	336.220	3.565	32.340	2.000	1.000	4.000
CC1=NC(Nc2ccc(F)cc2F)=CC(=C2CC2)N1C(C)CCC(C)C	359.217	5.825	27.630	3.000	1.000	6.000
COC1CCC(CNc2ccc(N3CC(F)(F)CC3C)cc2)CC1	338.217	4.538	24.500	3.000	1.000	5.000
Cc1cncc(CNC(=O)C(C)(C)NC(=O)c2ccccc2)c1C	325.179	2.523	71.090	3.000	2.000	5.000
Cc1cn2ccc(-c3ccccc3)cc2c1CC(=O)NCC(C)C	320.189	4.229	33.510	2.000	1.000	5.000
C#CC1(O)CCCC1C(=O)N1CCC2C3CCN(c4ccc(Cl)cc4)CCCC321	412.192	3.712	43.780	3.000	1.000	2.000
O=C1C=C(C=Cc2ccc(F)cc2)c2ccc(Cl)cc2C1	298.056	4.701	17.070	1.000	0.000	2.000
NC(=O)C1=CC=CN(CN2CCC(NC(c3ccccc3)c3cccc(C(F)(F)F)c3)C2)C1	456.214	3.657	61.600	4.000	2.000	7.000
CC1(c2cccc(Cl)c2F)CC(Cc2cc(F)ccc2F)CCC1N	367.131	5.385	26.020	1.000	1.000	3.000
CCC12CCCC(c3ccccc3)CCN3CC1CNC(=O)C3C2	326.236	3.561	32.340	2.000	1.000	2.000
CN(C)C1CCC(C(=O)N2CCCC2=CC=Cc2ccc(F)cc2)C1	342.211	4.076	23.550	2.000	0.000	4.000
NC(=O)NC(NC1CCCCCC1)c1cccc(-c2c[nH]c(-c3ccc(Cl)cc3)c2)c1	436.203	5.981	82.940	2.000	4.000	6.000
CCc1cc(Cl)cc(Nc2cc3cc(CNC(=O)C4CC4)c(C(F)(F)F)cc3[nH]2)c1	435.133	6.172	56.920	2.000	3.000	6.000
CC#Cc1cc(C(=O)NCC(C)C)cc(C(C)Nc2ccc(-c3ccc(Cl)cc3)cc2)n1	445.192	6.332	54.020	3.000	2.000	7.000
Cc1ccc(C2CCCCN2C(=O)C2=C(Br)S3(C)CCCC23)cc1	407.092	5.266	20.310	1.000	0.000	2.000
CN1C(=O)CCC1Nc1nc(Cl)cc(-c2ccccc2)c1Cl	335.059	4.046	45.230	3.000	1.000	3.000
CCN1C(=O)CCC2CC(C3(C)CNCC3c3ccc(F)c(F)c3)C(F)(F)CC21C	426.229	4.720	32.340	2.000	1.000	3.000
COc1ccc2c(CCCC3CC(C)(O)CCC3(C)C)c[nH]c2c1	329.235	5.077	45.250	2.000	2.000	5.000
CCC1CC2CN3CCC2(CC2CN(c4cccc(C(F)(F)F)c4)CCC23)C(=O)N1	421.234	3.911	35.580	3.000	1.000	2.000
CN1C2CC(=Cc3cc(N4CCCN(S(C)(=O)=O)CC4)c(F)cc3N2)C(C)(C)CC1(C)C	464.262	3.963	55.890	5.000	1.000	2.000
OC1=CC=C(CCC2CNCc3cc(Br)ccc32)C2CC1C2	359.088	4.824	32.260	2.000	2.000	3.000
CNC(c1cccc2ccccc12)C1CCNCC1c1ccc(F)cc1	348.200	4.633	24.060	2.000	2.000	4.000
CN1CC(CC(N)(CC2CCC(C)(C)CC2)Nc2cccc3cccc(-c4ccccc4)c23)C1=O	469.309	6.659	58.360	3.000	2.000	7.000
COC(=Cc1cccc(NC(=O)c2ccc(F)cc2)c1)CC(C)C	327.163	5.111	38.330	2.000	1.000	6.000
CCC(O)CCN1CC=C(c2ccc(Br)cc2)CN1	324.084	2.814	35.500	3.000	2.000	5.000
Cc1c[nH]cc1C(F)(F)C(F)(F)C1=CC=CCN1Cc1ccc[nH]1	339.136	4.334	34.820	1.000	2.000	5.000
Cc1cc(O)ccc1CCc1ccc(-c2ccc(F)cc2F)cc1CN	353.159	4.890	46.250	2.000	2.000	5.000
CC#CCN1C(=O)C2(CCN(c3n[nH]c4ccc(Br)cc34)C2)C(C)(C)C1(C)C	442.137	4.192	52.230	3.000	1.000	2.000
CN(C)C1=NC=C(CNC(=O)C2CC2C(=O)NCC2CC2)CC(C)(C)C1	360.253	1.929	73.800	4.000	2.000	6.000
COC1=CC2(C=C1)CCN(C(=O)NCc1ccc(F)c(F)c1)CC2	334.149	3.357	41.570	2.000	1.000	3.000
CC1(C)CC(Cc2cc[nH]c2)CCN1C(=O)Nc1ccc(F)cc1	329.190	4.419	48.130	1.000	2.000	3.000
CC1(C(=O)C(N)CC2CC2)CCc2ccc(N3CCCCC3)cc21	326.236	3.577	46.330	3.000	1.000	5.000
Cc1c[nH]cc1CNc1cc2nc(C(C)c3ccccc3)sc2cc1C	361.161	6.005	40.710	3.000	2.000	5.000
CS(CO)=C(c1ccc(C(=O)[O-])cc1)c1ccc(N2CCN(C(F)(F)F)CC2)c(F)c1	457.121	2.248	66.840	5.000	1.000	5.000
CC1C=C2C=C(C1)c1ccccc1C(Br)=Cc1c2c[nH]c1N	352.058	5.310	41.810	1.000	2.000	0.000
NCCc1ccc(-c2ccc(Cl)cc2)nc1-c1ccccc1	308.108	4.570	38.910	2.000	1.000	4.000
COc1ccc(-c2nn(C3(C)CCCC3)c(Br)c2-c2ccccc2)cc1	410.099	6.277	27.050	3.000	0.000	4.000
CN(c1cccc(Br)c1)N1CCN(c2nc(=O)[nH]c3ccc(F)cc23)CC1	431.076	2.998	55.470	5.000	1.000	3.000
COc1ccccc1NN1CCN(CCNC(=O)c2ccccc2C(F)(F)F)CC1C	436.209	3.477	56.840	5.000	2.000	7.000
CCN1C(N)=Nc2cc(CCC(F)(F)F)ccc2C1c1ccccc1	347.161	4.553	41.620	3.000	1.000	4.000
COC1CC2CCC1CC2NC(=O)c1cc(F)c(Cl)cc1Cl	345.070	4.066	38.330	2.000	1.000	3.000
Nc1nc(Br)c2ccccc2c1S(=O)(=O)c1ccccc1Cl	395.933	4.066	73.050	4.000	1.000	2.000
OC=C(Br)C(c1ccc(O)cc1)c1ccccc1Br	381.920	5.081	40.460	2.000	2.000	3.000
NC1CCCC1Cn1c(=O)[nH]c2ccc(-c3ccc(-c4ccccc4C(F)F)cc3)cc21	433.197	5.729	63.810	3.000	2.000	5.000
CC(=O)C1=NN(C(=O)NC2CCCCC2CN2CCC(C)(C)CC2)C(Br)C1	440.179	3.749	65.010	4.000	1.000	4.000
Cc1c(CC(O)C(C)C)cc(N2CCNC(=O)C2)c2ccccc12	326.199	2.644	52.570	3.000	2.000	4.000
Cc1ccc(C(=O)NNCc2ccccc2N2CCN(c3ccccc3C(F)(F)F)CC2)cc1	468.214	4.775	47.610	4.000	2.000	6.000
COC1=CC=C2C=CC3(C2)CC(N(C)C)CCC3N1CCc1ccccc1Br	442.162	5.150	15.710	3.000	0.000	5.000
CC(S)(CCc1ccccc1N)NC1C2CCCCC2CC1(C)O	348.224	3.767	58.280	4.000	4.000	5.000
O=C(N1CCC(F)CC1)C12C=C1N(c1ccc(F)c(F)c1)CN(Cc1ccccc1)C2	427.187	4.089	26.790	3.000	0.000	4.000
CCC#CC(O)C1CCC(N(C)CC(=O)c2cc(Cl)ccc2F)C1	351.140	3.537	40.540	3.000	1.000	5.000
CN1CC2(C)C(=Nc3cc(Cl)cc(Cl)c3C(F)(F)F)N2CC2CCC(F)(F)C21	441.080	5.476	18.610	2.000	0.000	1.000
Cc1ccccc1N1C(C)CC(n2c(C)ccc2C(=O)C2(c3ccc(F)cc3)CCC2)C1O	446.237	5.707	45.470	4.000	1.000	5.000
C=C1C=C(NC(=NNc2ccc(F)c(F)c2)c2ccc(F)c(Cl)c2)C=C1C(=O)OC	433.080	4.674	62.720	4.000	2.000	5.000
CC#CCN1CCC(Cc2ccc(Cl)cc2Cl)NC1C(=O)O	340.075	2.634	52.570	3.000	2.000	4.000
C=C(C)C(=O)NCC1C=C2C=CC(NS(=O)(=O)C(F)(F)C(F)(F)F)C=C2C(C)(C)C1	454.135	3.591	75.270	3.000	2.000	6.000
CC(Cc1c[nH]c2ccccc12)NCC1CCN(Cc2ccccc2)CC1C(C)(C)CCO	447.325	5.235	51.290	3.000	3.000	10.000
Fc1ccc(CN2C=Cc3cc(-c4cccnc4)ccc3C2)cc1	316.138	4.874	16.130	2.000	0.000	3.000
CCOC1=CC(C)(c2ccc3c(NC(C)=O)c(C(C)C)cc(C)c3c2)C1	351.220	5.812	38.330	2.000	1.000	5.000
CC1=CC=CC(C(F)(F)F)C=C1C1=CC2(CCC1)CCN(C1CCN(C)CC1)C2=O	420.239	5.031	23.550	2.000	0.000	2.000
CC1CCN(CC2=NC(C#CC(F)(F)F)=C2CNC(C)C)CC1	327.192	2.991	27.630	3.000	1.000	5.000
O=C(NC(O)(CC1CCC(C2C=CC=C(c3c[nH]c4ccccc34)C2)C1)c1ccccc1)C(F)F	476.228	6.160	65.120	2.000	3.000	7.000
CC(=O)c1ccccc1C(=O)NC1CCC(C(F)(F)F)CC1	313.129	3.740	46.170	2.000	1.000	3.000
Cc1c(C(C)(C)CCN)n[nH]c1Cc1cccc(Br)c1	335.100	3.698	54.700	2.000	2.000	5.000
CN(CC1C(c2ccccc2)C1[SH](C)(C)=O)CN1CCOCC1	338.203	1.266	32.780	4.000	1.000	6.000
CCN1CCCC(c2ccc(NC(C(=O)O)C(F)(F)F)cc2C(F)(F)F)C(=O)C1	426.138	3.901	69.640	4.000	2.000	5.000
N#CC1CC(N2Cc3ccc(F)cc3N2C(F)(F)F)CC2CC3(c4cccc(F)c4)CC123	445.158	5.672	30.270	3.000	0.000	2.000
CCc1ccc2ccc(-c3ccc(N4CCNCC4)cc3)cc2c1	316.194	4.479	15.270	2.000	1.000	3.000
O=c1cc(Nc2ccc(F)cc2)c(=O)n(-c2ccc(F)cc2)c(-c2ccc(Br)cc2)n1	481.024	5.044	63.990	5.000	1.000	4.000
NC(=O)C1=CC=C2C=CC(CN(CCF)c3ccc(F)cc3)CC2C1	344.170	3.536	46.330	2.000	1.000	6.000
CC1=CC(=C2CCN(C(C)CC(C)(C)C)CC2)C(=O)NC1(C)C	318.267	4.058	32.340	2.000	1.000	2.000
CN1CC(=O)N(C2CCc3c(Br)cccc32)CC1c1ccc(Cl)c(Cl)c1	452.006	5.259	23.550	2.000	0.000	2.000
COC1=C(Cl)C=CC(CCN(C)N)C2=C1C(=O)c1ccccc12	330.114	3.115	55.560	4.000	1.000	4.000
O=C(c1ccc2c(c1)NC(C(=O)C1CCC(Cc3ccccc3)C1)CCC2)C1CCC(O)C1	445.262	5.375	66.400	4.000	2.000	6.000
CCCc1ccccc1-c1cc(C)cc(Cl)c1C(=O)O	288.092	4.966	37.300	1.000	1.000	4.000
O=C1C=C(NC(=O)c2ccccc2)C(Br)=C1C1CCNC1	346.032	2.141	58.200	3.000	2.000	3.000
Cc1cccc(CNc2ccc3[nH]c(-c4cnc5ccccc5c4)cc3c2)c1	363.174	6.304	40.710	2.000	2.000	4.000
C=C1C(=CC=C2C=CC(c3cccc4c(F)cccc34)=C2)C2CCCN12	341.158	5.777	3.240	1.000	0.000	2.000
CN1C=CN=C(NC(=O)CC2CCN(Cc3ccc(Cl)cc3)CC2)C1	360.172	2.873	47.940	4.000	1.000	4.000
CC1=C(CN(C)C)C(C)c2c3c([nH]c2=C1)=C(Br)C=C3	318.073	2.320	19.030	1.000	1.000	2.000
COc1c(-c2ccc(F)cc2)ccc(C(=O)NC2CCCC2)c1C	327.163	4.482	38.330	2.000	1.000	4.000
COc1cccc(NC(=O)NC2CCCc3ccccc3C2)c1C	324.184	4.073	50.360	2.000	2.000	3.000
CC1Cc2ccccc2CC2C(N)CCC(C(F)(F)F)N12	298.166	2.896	29.260	2.000	1.000	0.000
COc1cc(CNC(=O)CC2CC3CC4CC2CCC43)c[nH]c1=O	330.194	2.462	71.190	3.000	2.000	5.000
CC(C)Nc1ccc(CC(C)(C)NCC(F)(F)F)cc1NC(=O)C(F)(F)c1ccccc1	457.215	5.710	53.160	3.000	3.000	9.000
CCC(CC(C)(C)C1(c2ccc3c(c2)NCCO3)CCC(Br)=NN1)C1CCC1	447.189	6.021	45.650	4.000	2.000	6.000
CC#CC1CCC(Nc2ccc3c(c2)CCC(N)C3)c2ccccc21	330.210	4.557	38.050	2.000	2.000	2.000
CCc1cc2c(Nc3ccc(Cl)cc3Cl)[nH]cc2cc1C(=O)NC1CCNCC1	430.133	5.263	68.950	3.000	4.000	5.000
CCC(C)(C1c2ccccc2CN(C2CCOCC2)CC1c1ccccc1)N1CCCC1	432.314	5.813	15.710	3.000	0.000	5.000
O=C(NC(=S)NC1CCCC1)Nc1c[nH]c2ccc(Cl)cc12	336.081	3.760	68.950	2.000	4.000	2.000
CC(=O)NC1=CC=C(C(=O)N2CCN(C(C)(C)C)CC2c2ccc(Br)cc2)C1	445.136	3.783	52.650	3.000	1.000	3.000
O=C(C1CC1)C(c1ccc(O)cc1)N1CCN(C2CCCC2)CC1	328.215	2.973	43.780	4.000	1.000	5.000
CC1(C)CN(Cc2cc(F)c(Cl)c(Cl)c2)CCN1C1C(=O)Nc2ccccc2C1=O	449.107	4.232	52.650	4.000	1.000	3.000
Oc1cccc(Nc2cccc(-c3cc(F)cc(F)c3)c2)c1	297.097	5.081	32.260	2.000	2.000	3.000
O=C(CC1CCC(C(F)(F)F)NC1)C(Br)c1ccccc1	363.045	4.012	29.100	2.000	1.000	4.000
CCCN1C2CCC(=O)C1C(c1ccccc1-c1cccc(F)c1)C2	337.184	4.792	20.310	2.000	0.000	4.000
C=CCNCc1ccc2sccc2c1C(=O)Cc1ccc(F)c(F)c1	357.100	4.881	29.100	3.000	1.000	7.000
O=C(c1cc2c(cc1Br)CN(c1ccc(O)cc1)N2)N1CCCC1C(F)(F)F	455.046	4.669	55.810	4.000	2.000	2.000
CC1CN(C)C(=O)N(Cc2ccccc2-c2ccc(Br)cc2)C2=C1CCC2	424.115	6.058	23.550	1.000	0.000	3.000
CC1CCC(Nc2ccc(F)c(C3c4ccccc4C3C)c2)C1	309.189	5.675	12.030	1.000	1.000	3.000
Cc1ccccc1N1Cc2ccc(CC(N)Cc3ccc(C(F)(F)F)cc3NC(C)C)cc2N1	468.250	6.294	53.320	4.000	3.000	7.000
O=C(NC1C(F)CCC1C(F)F)c1ccc(OC(F)F)cc1	323.094	3.400	38.330	2.000	1.000	5.000
CC1(C)CCCC2(C)CC3(CC(C)([SH]([O-])C4CCCCC4)C(C(=O)O)=N3)C2C1	408.258	5.504	72.720	3.000	2.000	3.000
CN1CC2=C(N=C(c3cccc(Cl)c3)C3CCN(C4CCC(F)(F)C4)CC3)C2=[SH]1	437.150	4.795	18.840	3.000	1.000	4.000
CN(C)C1NN2CCC3(C)C(C2)C2=C(C(F)(F)F)C=C(Br)C2=C2C1CCC23	443.118	4.208	18.510	3.000	1.000	1.000
Nc1cccc(CN2CCN(c3cccc(Br)c3)C(=O)N2C2CCC(F)C2)c1	446.112	4.581	52.810	3.000	1.000	4.000
CC(=O)NCCc1cc(C)ccc1Nc1cccc(CC(=O)NC2C3CC4CC(C3)CC2C4)c1	459.289	4.901	70.230	3.000	3.000	8.000
Cc1ccc(C(=O)Nc2ccccc2Br)c(Cl)c1	322.971	4.663	29.100	1.000	1.000	2.000
CCCN(CC1=CC=C(Br)C1=C1CC2C(CC3(C)CCC(=O)C23)C1=O)C1CC1	443.146	4.971	37.380	3.000	0.000	5.000
OC1=CN(Cc2cc(Cl)ccc2F)C2CCNCC1C2	296.109	3.062	35.500	3.000	2.000	2.000
CC1=CC(C)(C)NC(S(C)(=O)=O)N1CCC1CCC2CCC1C2	340.218	3.119	49.410	4.000	1.000	4.000
NC(CC(=O)NCc1cccc(Cl)c1)c1ccc2cc(Cl)ccc2c1	372.080	4.853	55.120	2.000	2.000	5.000
CC(=O)c1nc2cc3c(c(F)c2[nH]1)CCN(C1CCC(N(C)C(=O)NC2CC2)C1)C3	413.223	2.988	81.330	4.000	2.000	4.000
Fc1ccccc1C(Oc1ccc(F)c(F)c1F)C1CCC1	310.098	5.163	9.230	1.000	0.000	4.000
NCC1=CN=C(Nc2ccnc(Br)c2)C(c2ccc(Br)cc2)C1	433.974	4.447	63.300	4.000	2.000	3.000
O=C1CCCCNSCCC(c2ccc(Cl)cc2)SC1	329.067	4.495	29.100	4.000	1.000	1.000
CN1c2ccc(Cl)c(Br)c2N=CN1c1ccc(Br)cc1	412.893	5.396	18.840	3.000	0.000	1.000
O=C(CN1Cc2c(F)cccc2C1=O)NC1CCN(CCF)CC1	337.160	1.332	52.650	3.000	1.000	5.000
CCC1CC(O)C(C)N1CCc1c(O)ccc2cc(F)ccc12	317.179	3.461	43.700	3.000	2.000	4.000
CCCN(c1ccc[nH]1)c1c(Cl)ccc(-c2cccc(C(=N)N)c2)c1I	478.042	5.772	68.900	2.000	3.000	6.000
Cc1ccc(C(C)(C)C)cc1C(S)(CC=CCN)CCCl	325.163	4.952	26.020	2.000	2.000	6.000
COC1=CC=C(C2(CCSC)c3cc(F)ccc3-c3nc(F)cc(F)c3N2C)C1	418.133	5.425	25.360	4.000	0.000	5.000
Nc1ccc(NC(=O)NCc2ccccc2-c2cccc(F)c2)cc1	335.143	4.397	67.150	2.000	3.000	4.000
O=C(NCCCC(F)(F)F)Nc1ccccc1-c1cccnc1	323.125	4.213	54.020	2.000	2.000	5.000
CC1=C(C(C)C)C=CNC1C(=O)NC=Cc1ccc(Cl)cc1	316.134	3.885	41.130	2.000	2.000	4.000
O=C(NN1CCCCC1)c1cccnc1C(F)(F)F	273.109	2.231	45.230	3.000	1.000	2.000
COc1c(Cc2ccc(C)cc2)cc(-c2ccccc2)[nH]c1=O	305.142	3.950	42.090	2.000	1.000	4.000
Cc1cc(C)cc(NC(=O)C2=Cc3ccc4c(c3C2=O)CCC4)c1	317.142	4.011	46.170	2.000	1.000	2.000
CS(=O)(=O)c1cccc(C(F)(F)c2c[nH]cc2C(F)(F)CC(F)(F)c2ccccc2)c1	461.088	5.832	49.930	2.000	1.000	7.000
CCC1C(C)CN(C)C(=O)NC1c1ccc(C2CCCCC2)cc1	328.251	5.093	32.340	1.000	1.000	3.000
CCN1CCC(NC(=O)CC(F)(F)Cl)N1C1CC2C3CCC(CC2(C)C1)C(C)(N)C3	446.262	3.915	61.600	4.000	2.000	5.000
OCc1cc(F)cc2c1CCN(C1CCc3ccccc3C1)CC2	325.184	3.276	23.470	2.000	1.000	2.000
CC1=C2c3ncc(Br)cc3CN2CN(C2CCC3CCCCC3C2)C1C1(C)CC1	455.194	6.191	19.370	3.000	0.000	2.000
O=C1CSCCN1c1nc2ccc(Cl)cc2c2cccc(Br)c12	405.954	4.884	33.200	3.000	0.000	1.000
CC1=C(Cl)C=C(Br)C(c2ccc(Cl)cc2)Nc2ncccc2C(=O)N1	436.970	5.381	54.020	3.000	2.000	1.000
CCC1C(=O)NCCN1c1ccc(NC2CCC(F)(F)CC2)cc1	337.197	3.391	44.370	3.000	2.000	4.000
CC#Cc1c(F)cccc1C(NC(=O)OC)C1CNCCCC1C1CC1	358.206	3.620	50.360	3.000	2.000	4.000
CCNC(=O)CC1=c2c([nH]c3c(c2=O)CCCCCC3)=C1OC	316.179	0.479	71.190	3.000	2.000	4.000
CC(=O)N1CCC2(CC1)CNCCC2(C)c1ccc(-c2cc(N)ccc2C(F)(F)F)cc1	445.234	4.834	58.360	3.000	2.000	2.000
CC1C(N)=CC=CN1CC1=CC=CN2CCC1CC2c1ccccc1	333.220	3.954	32.500	3.000	1.000	3.000
C=CC(=O)C1CC(N(C)C2CC(C3(O)CCN(C4CCCCC4)CC3)C2)CC1C	402.325	4.026	43.780	4.000	1.000	6.000
O=C1C2CCN(C3CCC(F)(F)C(Br)C3)CC2CN1c1ccc(F)cc1F	448.077	4.201	23.550	2.000	0.000	2.000
O=C(NCC(C(=O)O)c1cc(Cl)cc(Cl)c1)C1=C(c2cccc(Cl)c2)CCC1	437.035	5.569	66.400	2.000	2.000	6.000
COC1=Cc2cccc(CCNC(=O)Nc3ccc(Cl)cc3)c2C1	342.114	4.248	50.360	2.000	2.000	5.000
Cc1ccccc1CC1(C(=O)NNCc2ccc(F)c(Cl)c2)CCNC1c1ccccc1	451.183	4.872	53.160	3.000	3.000	7.000
Cc1ccccc1-c1ccc(NC(=O)c2ccccc2OCC(F)(F)F)cc1	385.129	5.855	38.330	2.000	1.000	5.000
O=c1oc2cc(F)ccc2cc1CCc1ccc(CN2CCC(F)CC2)cc1	383.170	4.651	33.450	3.000	0.000	5.000
CC1Cc2ccncc2N1Cc1ccc(C(F)(F)F)cc1C(=O)N1CCCCCC1	417.203	5.068	36.440	3.000	0.000	3.000
CC1CCCCC1C(=O)Nc1cc(O)cc(-c2ccccc2)c1	309.173	4.824	49.330	2.000	2.000	3.000
CN1C(=O)CCCC1Nc1cccc(-c2cccc(C(F)(F)F)c2)c1	348.145	4.753	32.340	2.000	1.000	3.000
N#CC(NCCCC1CCCCC1)c1ccc(Br)nc1	335.100	4.359	48.710	3.000	1.000	6.000
CCc1ccc(N2CC(=O)N3CCN(C4(C)CCC5(C)C(CC5C(F)(F)F)C4)C3C2)cc1	449.265	4.687	26.790	3.000	0.000	3.000
COC(c1cccc(-c2ccccn2)c1)N1CCN(Cc2ccccc2)CC1	373.215	4.211	28.600	4.000	0.000	6.000
Cc1ccc2c(c1)sc(=S)n2Cc1cncc(Br)c1-c1ccccc1	425.986	6.614	17.820	4.000	0.000	3.000
CCCN(CC(F)(F)F)C(=O)N(c1ccccc1)C1CN2CCC1CC2	369.203	3.982	26.790	2.000	0.000	5.000
CC1(CCN2CC(CC(=O)CF)C2c2ccc(F)c(F)c2)CC1	325.165	4.057	20.310	2.000	0.000	7.000
CC(C)N1CCC(C(O)(c2cscc2F)c2cc(F)cc3ccccc23)C1	387.147	5.146	23.470	3.000	1.000	4.000
C=C(C)C1=CC(N2CCC(N)(c3ccc(F)cc3)CC2)C=CC=C1O	340.195	3.958	49.490	3.000	2.000	3.000
OC(CCN1CCC(c2ccccc2)CC1)c1ccc(-c2ccncc2)cc1	372.220	5.052	36.360	3.000	1.000	6.000
COCC1=CN(C(=O)c2cc3c(C)cccc3s2)c2ccccc2C1Br	427.024	5.836	29.540	3.000	0.000	3.000
Clc1c2ccn3c(cc-2c1I)ncc1ccc(Br)cc13	455.853	5.613	17.300	2.000	0.000	0.000
CCC(Cc1cc(C(=O)NC(=O)Nc2cc(C)cc(Cl)c2)ccc1N)C1CCCCC1	441.218	6.342	84.220	3.000	3.000	6.000
COC(=O)CC1CCC(C2(c3cccc(F)c3)CCCCC2)C1	318.200	5.007	26.300	2.000	0.000	4.000
Cc1cc(C)cc(N2CCC(C(C)C)N(C)C(C(F)(F)F)C2)c1	328.213	4.401	6.480	2.000	0.000	2.000
CN1C(=O)c2ccc(-c3ccc4c(c3)ncn4-c3ccc(F)cc3)cc2CCC1(C)C	413.190	5.628	38.130	3.000	0.000	2.000
CC1=C(C2CCC2)C2C(CC3CCC(F)(F)C3)N2N=C1c1cc(Br)ccn1	435.112	5.557	28.260	3.000	0.000	4.000
CN1CCN2C(=O)N3Cc4cccc([SH](C)(=O)c5cccc(Cl)c5)c4CC(C)(C3)C2C1	459.175	3.519	43.860	3.000	1.000	2.000
Cc1ccc(C(=O)NC2CC3CCC(C2)C3(C(N)=O)C2CC2)cc1	326.199	2.795	72.190	2.000	2.000	4.000
CC1CC(c2c[nH]c3cccc(C(F)(F)F)c23)=CC=C1C(=O)O	321.098	4.621	53.090	1.000	2.000	2.000
O=C1C(F)C(F)(F)CN1CCc1c[nH]c2c3[nH]c(O)ccc-3c-2c1	337.104	2.616	72.120	2.000	3.000	3.000
Nc1ccc(C(=O)NC2(c3ccc(-c4cccc(C(F)(F)F)c4)cc3)CCC2)c(C2CC2)c1	450.192	6.641	55.120	2.000	2.000	5.000
CS(=O)(=O)NCC1CCC(c2ccc(Cl)cc2Cl)CC1	335.051	3.816	46.170	2.000	1.000	4.000
C=C1C=C(C2=CCN(C(Br)(C#N)c3ccc(Cl)c(Cl)c3)CC2)C=C1OC	449.990	5.723	36.260	3.000	0.000	4.000
[NH]c1cc(Br)ccc1Nc1c(O)cccc1C(F)(F)F	344.985	4.832	56.060	2.000	2.000	2.000
COc1ccc(-c2cc(C(F)(F)F)ccc2OCCCO)c(C)c1	340.129	4.451	38.690	3.000	1.000	6.000
C=CC(C)CNC(=CC1CC1)C(=O)C1CC2C(=O)Nc3cccc(Br)c3C(C)C21	456.141	5.032	58.200	3.000	2.000	7.000
O=C1CCCCC(CCN(CCC(F)(F)F)C2CCCCC2)N1	334.223	4.022	32.340	2.000	1.000	6.000
Cc1cc(C)cc(C(=O)NC(C(=O)Nc2cccc3cc(Cl)ccc23)C2CCCCC2)c1	448.192	6.427	58.200	2.000	2.000	5.000
Cc1c(C2CCN(Cc3cccnc3Cl)CC2)ccnc1CC1CC1	355.182	4.771	29.020	3.000	0.000	5.000
CN(C)CC1CCCN2CCC3(CN(C(=O)c4ccccc4Br)C(C)(C)C3)C1C2	461.204	4.354	26.790	3.000	0.000	3.000
CNc1cc(CNC(=O)c2ccc(Cl)c(Cl)c2)ccc1C	322.064	4.274	41.130	2.000	2.000	4.000
CN1CCCC1(C)CC1CCC(C(=O)N2CCCC2)CC1	292.251	3.290	23.550	2.000	0.000	3.000
CC1=CC2=CC(=CC1CCN1CCC(N(C)c3ccc(F)c(F)c3)CC1)C=C(F)C=C2N	441.239	5.394	32.500	3.000	1.000	5.000
CN(c1ccccc1)C1CCN(C(=O)Nc2ccc(F)cc2)CC1	327.175	3.958	35.580	2.000	1.000	3.000
CCC(Cc1ccc(N2CCNC(C)(C)C2)s1)C(Br)=CS	388.064	4.671	15.270	4.000	2.000	5.000
